"source_csv","match_key","match_value","secondary_key","secondary_value","used_in_surface","text_column","text_type","current_text","??o????","operator_note"
"rider_display_copy_normalized.csv","product_rider_code","A0304","datajs_rider_id","A0304","rider_row|consult_card","display_description","????","??? ???? ??? ??? ??? ??? ???? ???? ????","??? ???? ??? ??? ??? ??? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0304","datajs_rider_id","A0304","consult_card","consult_topic","????","??? ??? ??? ????","??? ??? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0304","minor_category","??? ??? ??????? ???(?????? ??? ??)","reference","source_tooltip_plain","????????","??????? ?????????? ?��???? ??? ??? ?? ??? ??? ??? ??? ??? ???(?????? ??? ??)?? ???? ??????? ?????. (???? 1? ????)","??????? ?????????? ?��???? ??? ??? ?? ??? ??? ??? ??? ??? ???(?????? ??? ??)?? ???? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0305","datajs_rider_id","A0305","rider_row|consult_card","display_description","????","?? ????? ??? ??????? ??? ???? ????","?? ????? ??? ??????? ??? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0305","datajs_rider_id","A0305","consult_card","consult_topic","????","???? ???? ???? ????","???? ???? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0305","minor_category","?? ???? ?? ???? ???(???? ????)","reference","source_tooltip_plain","????????","?????? ???????? ?? ??????? ?????. (???? 1? ????) ????? ??????? ???? ????????? ???? ??, ??? ???? ?????? ????? ???? ?��???????, ????(??????? ???? ???) ???? ???? ??? ???/?? ??? ??????? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","?????? ?????? ??????? ?????. ???? ???? 1? ???????? ????. ????? ??????? ???? ????????? ???? ??, ??? ???? ?????? ????? ???? ?��???????, ????(??????? ???? ???) ???? ???? ??? ???/?? ??? ??????? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0101","datajs_rider_id","B0101","rider_row|consult_card","display_description","????","????????? ???? ?????? ???? ???? ????","????????? ???? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0101","datajs_rider_id","B0101","consult_card","consult_topic","????","????????? ???? ????","????????? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0101","minor_category","?????????","reference","source_tooltip_plain","????????","?????, ?????? ?? ????????????? ???????? ??? ??????? ?????. (???? 1? ????)","?????, ?????? ?? ????????????? ?????? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0102","datajs_rider_id","B0102","rider_row|consult_card","display_description","????","??????? ???? ?????? ???? ???? ????","??????? ???? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0102","datajs_rider_id","B0102","consult_card","consult_topic","????","??????? ???? ????","??????? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0102","minor_category","???????","reference","source_tooltip_plain","????????","??????, ????? ?? ??????????? ???????? ??? ??????? ?????. (???? 1? ????)","??????, ????? ?? ??????????? ?????? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0103","datajs_rider_id","B0103","rider_row|consult_card","display_description","????","?????? ???? ?????? ???? ???? ????","?????? ???? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0103","datajs_rider_id","B0103","consult_card","consult_topic","????","?????? ???? ????","?????? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0103","minor_category","??????","reference","source_tooltip_plain","????????","?????? ??????? ??? ?????? ???? ?? ??????? ?????. (???? 1? ????)","?????? ??????? ??? ?????? ???? ?? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0201","datajs_rider_id","B0201","rider_row|consult_card","display_description","????","?????? ??????? ??? ????? ??? ??? ?��? ???? ????","?????? ??????? ??? ????? ??? ??? ?��? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0201","datajs_rider_id","B0201","consult_card","consult_topic","????","??? ????? ??? ???? ??? ????","??? ????? ??? ???? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0201","minor_category","??? ????? ??? ???? ???","reference","source_tooltip_plain","????????","??? ????? ???(??????????? ??) ???? ???, ????, ???, ????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ????? ??? ?? 1???? 15????? ????, ?????? ???? ???? 1??? ????)","??? ????? ???(??????????? ??) ???? ???, ????, ???, ????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ????? ??? ?? 1???? 15????? ????, ?????? ???? ???? 1??? ????)","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0202","datajs_rider_id","B0202","rider_row|consult_card","display_description","????","??? ??? ?????? ???? ???? ????","??? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0202","datajs_rider_id","B0202","consult_card","consult_topic","????","??? ????? ??? ??? ??? ????","??? ????? ??? ??? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0202","minor_category","??? ????? ??? ??? ???","reference","source_tooltip_plain","????????","??? ????? ???(??????????? ??) ???? ????, ???????????, ?????????????? ???? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","??? ????? ???(??????????? ??) ???? ????, ???????????, ?????????????? ???? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0203","datajs_rider_id","B0203","rider_row|consult_card","display_description","????","10?? ???? ???????? ??? ????? ??? ???? ????","10?? ???? ???????? ??? ????? ??? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0203","datajs_rider_id","B0203","consult_card","consult_topic","????","??? ????? ??? ??????? ????","??? ????? ??? ??????? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0203","minor_category","??? ????? ??? ???","reference","source_tooltip_plain","????????","??? ????? ???(??????????? ??) ???? ???? ???? ?????��??? 10?? ???? ???????? ??? ??????????? ????, ???????????, ?????????(??????? ???)?? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","??? ????? ???(??????????? ??) ???? ???? ???? ?????��??? 10?? ???? ???????? ??? ???????? ??? ????, ???????????, ?????????(??????? ???)?? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0204","datajs_rider_id","B0204","rider_row|consult_card","display_description","????","???? ??? ??? ????? ??�� ???? ???? ????","???? ??? ??? ????? ??�� ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0204","datajs_rider_id","B0204","consult_card","consult_topic","????","??? ????? ??? ???? ??? ????","??? ????? ??? ???? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","B0204","minor_category","??? ????? ??? ???? ???","reference","source_tooltip_plain","????????","??? ????? ???(??????????? ??) ????, ????????????, ??????????? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","??? ????? ???(??????????? ??) ????, ????????????, ??????????? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0101","datajs_rider_id","C0101","rider_row|consult_card","display_description","????","?????? 1?��? ??? ?????? ???? ???? ????","?????? 1?��? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0101","datajs_rider_id","C0101","consult_card","consult_topic","????","1?��? ??? ????","1?��? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0101","minor_category","1?��? ???","reference","source_tooltip_plain","????????","?????????? ??? ????????? 1?��? ??? ?? ?????? 1??? ??????? ?????. (1? ????? 30????? ????)","?????????? ??? ????????? 1?��? ??? ?? ?????? ??�� ??????? ?????. ?? ?? ????? ?? 30????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0102","datajs_rider_id","C0102","rider_row|consult_card","display_description","????","2?��? ??? 3?��? ??? ?????? ???? ???? ????","2?��? ??? 3?��? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0102","datajs_rider_id","C0102","consult_card","consult_topic","????","2-3?��? ??? ????","2-3?��? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","C0102","minor_category","2-3?��? ???","reference","source_tooltip_plain","????????","?????????? ??? ????????? 2?��? ??? 3?��? ??? ?? ?????? 1??? ??????? ?????. (1? ????? 30????? ????)","?????????? ??? ????????? 2?��? ??? 3?��? ??? ?? ?????? ??�� ??????? ?????. ?? ?? ????? ?? 30????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0101","datajs_rider_id","D0101","rider_row|consult_card","display_description","????","??? 180?? ??? ?????? ??? ?????? ???? ????","??? 180?? ??? ?????? ??? ?????? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0101","datajs_rider_id","D0101","consult_card","consult_topic","????","?????? ??? 180?? ????","?????? ??? 180?? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0101","minor_category","??????(180?? ????)","reference","source_tooltip_plain","????????","????????? ??? ?? 1??? ??????? ?????. (1? ????? 180????? ????)","????????? ??? ?? ??�� ??????? ?????. ?? ?? ????? ?? 180????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0102","datajs_rider_id","D0102","rider_row|consult_card","display_description","????","181?? ???? ?????? ??? ?????? ???? ???? ????","181?? ???? ?????? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0102","datajs_rider_id","D0102","consult_card","consult_topic","????","??? ?????? ??? ????","??? ?????? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0102","minor_category","??????(181?? ????)","reference","source_tooltip_plain","????????","??????????? 181?? ??? ???? 181??��???? 1??? ??????? ?????. (1? ????? 185????? ????, ?????/???????/????? ????)","??????????? 181?? ??? ???? 181??��???? ??�� ??????? ?????. (1? ????? 185????? ????, ?????/???????/????? ????)","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0103","datajs_rider_id","D0103","rider_row|consult_card","display_description","????","?????????????? ??? ?????? ???? ????","?????????????? ??? ?????? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0103","datajs_rider_id","D0103","consult_card","consult_topic","????","??????????? ????","??????????? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","D0103","minor_category","???????????","reference","source_tooltip_plain","????????","?????????????? ??? ?? 1??? ??????? ?????. (1? ????? 180????? ????, ????? ????)","?????????????? ??? ?? ??�� ??????? ?????. (1? ????? 180????? ????, ????? ????)","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0101","datajs_rider_id","E0101","rider_row|consult_card","display_description","????","???? ?????? ??????? ???? ????? ???? ????","???? ?????? ??????? ???? ????? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0101","datajs_rider_id","E0101","consult_card","consult_topic","????","????????? ???? ???? ????","????????? ???? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0101","minor_category","????????? ????(???? ???? ??????? ???? ????)","reference","source_tooltip_plain","????????","?????? ??? ??? ???? ?????? ??????? ?????? ??????? ?????. (???????? ???? ?? 1???? ????/???? ???? 1? ????, 1?? ????? ????? ??? ???????? ??? ?? 50% ?? ????)","?????? ?????? ???? ?????? ??????? ?????? ??????? ?????. ???????? ???????? ?? 1???? ?????? ????? ???? 1? ???????. ??? 1?? ????? ????? ??? ???????? ?????? 50%?? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0102","datajs_rider_id","E0102","rider_row|consult_card","display_description","????","???? ?????? ???? ???????? ??????? ????","???? ?????? ???? ???????? ??????? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0102","datajs_rider_id","E0102","consult_card","consult_topic","????","?��? ???? ?��? ????","?��? ???? ?��? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","E0102","minor_category","?��? ????(???? ?????? ???? ????? ????)","reference","source_tooltip_plain","????????","?????? ??? ??? ? ????????? ?? ???? ??????? ?????. (?????? ??????? 1?, ?????? ?????? ???????? ???? ?? 1???? 1? ????)","?????? ?????? ? ????????? ?? ???? ??????? ?????. ???? ??????? 1?, ???? ?????? ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0101","datajs_rider_id","F0101","rider_row|consult_card","display_description","????","??? ???? ?????? ???? ???? ????","??? ???? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0101","datajs_rider_id","F0101","consult_card","consult_topic","????","??? ???? ????","??? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0101","minor_category","??? ????","reference","source_tooltip_plain","????????","???? ???????? ?? ??????? ?????. (???? 1? ????)","???? ?????? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0102","datajs_rider_id","F0102","rider_row|consult_card","display_description","????","?�� ???? ???? ??? ?????? ??????? ???? ????","?�� ???? ???? ??? ?????? ??????? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0102","datajs_rider_id","F0102","consult_card","consult_topic","????","?�� ???? ??? ???? ????","?�� ???? ??? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0102","minor_category","??? ????(?�� ??? ??)","reference","source_tooltip_plain","????????","?��?? ?????? ???? ???? ???��??? ???? ???????? ?? ??????? 2??? ?????. ???? ?��?? ???? ???? ???????? ??��?? ???????? ?????? ?????. (???? 1? ????)","?��?? ?????? ???? ???? ???��??? ???? ?????? ??????? 2??? ?????. ???? ?��?? ???? ???? ???????? ???????? ?????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0103","datajs_rider_id","F0103","rider_row|consult_card","display_description","????","??? ???? ???? ???? ????? ?��? ???? ????","??? ???? ???? ???? ????? ?��? ???? ????????.","?????? ??? ?? ????? ???. ?? ?????? source_tooltip_plain ???? CSV ???? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0103","datajs_rider_id","F0103","consult_card","consult_topic","????","??? ???? ??? ????","??? ???? ??? ?????? ???? ??????.","?????? ??? ?? ????? ???. ?? ?????? source_tooltip_plain ???? CSV ???? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0103","minor_category","??? ???? ???(????? ??)","reference","source_tooltip_plain","????????","??? ???? ??? ??? ??? ?? ????????? ???? ???? ????????. ?? ??? ??? ???? ????? ????? ????? ???????.","??? ???? ??? ??? ??? ?? ????????? ???? ???? ????????. ?? ??? ??? ???? ????? ????? ????? ???????.","?????? ??? ?? ????? ???. ?? ?????? source_tooltip_plain ???? CSV ???? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0104","datajs_rider_id","F0104","rider_row|consult_card","display_description","????","??? ??????? ?????? ??? ?????? ???? ???? ????","??? ??????? ?????? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0104","datajs_rider_id","F0104","consult_card","consult_topic","????","??? ??? ??? ????","??? ??? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","F0104","minor_category","??? ??? ???","reference","source_tooltip_plain","????????","???? ???? ??? ?? ???????? ??? ???????? ??? ??? ?????? ??????? ?????. (1?? 1?, ???????? ???? ?? 1???? 30????? ????, ????? ????)","???? ???? ??? ?? ???????? ??? ???????? ??? ??? ?????? ??????? ?????. ??? 1???, ???????? ???????? ?? 1???? 30????? ???????. ??? ??????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0101","datajs_rider_id","G0101","rider_row|consult_card","display_description","????","?????? ?? ??? ?? ??????? ????? ??? ???? ????","?????? ?? ??? ?? ??????? ????? ??? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0101","datajs_rider_id","G0101","consult_card","consult_topic","????","???????? ??? ????","???????? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0101","minor_category","???????? ???","reference","source_tooltip_plain","????????","???????? ??? ??? ????? ????? ???? ??? ?? ??????? ?????. (??????? ?????? ??? ???????? ???? ?? 1???? 3????? ????)","???????? ??? ??? ????? ????? ???? ??? ?? ??????? ?????. (??????? ?????? ??? ???????? ???? ?? 1???? 3????? ????)","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0102","datajs_rider_id","G0102","rider_row|consult_card","display_description","????","???? ?????????? o?? ??? ???? ???? ????","???? ?????????? o?? ??? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0102","datajs_rider_id","G0102","consult_card","consult_topic","????","???? ??? ????","???? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0102","minor_category","???? ???","reference","source_tooltip_plain","????????","???????? ?????? ???????? ??? ???? ???? ???????????? o?? ???? ??? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","???????? ?????? ???????? ??? ???? ???? ???????????? o?? ???? ??? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0103","datajs_rider_id","G0103","rider_row|consult_card","display_description","????","????? ??? ??? ?????? ???? ???? ????","????? ??? ??? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0103","datajs_rider_id","G0103","consult_card","consult_topic","????","????? ??? ???? ????","????? ??? ???? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","G0103","minor_category","????? ???(??????, ???, ???????, ??????)","reference","source_tooltip_plain","????????","??????, ???, ??????????? ???? ?????? ?????? ?????? ???? ??? ??????? ?????. (???? 1? ????, ?????? ?????? ??? ???????? ???? ?? 1???? 1? ????, ??????/???/?????? ?????? ??? 1?? ????? ????? ??? ???????? ??? ?? 50% ?? ????)","??????, ???, ??????????? ??????? ?????? ?????? ???? ??? ??????? ?????. (???? 1? ????, ?????? ?????? ??? ???????? ???? ?? 1???? 1? ????, ??????/???/?????? ?????? ??? 1?? ????? ????? ??? ???????? ??? ?? 50% ?? ????)","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_helper_normalized.csv","datajs_rider_id","integrated-cancer","product_rider_code","A0101","sticky_guide_bar","helper_text","????","???? ???? ???��? ???? ??? ?????? ??? ?n??????? ???","???? ???? ???��? ???? ??? ?????? ??? ?n???????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","integrated-small-cancer","product_rider_code","A0102","sticky_guide_bar","helper_text","????","?????? ??? ?????o?? ???? ????? ?��?????? ????? ????? ???","?????? ??? ?????o?? ???? ????? ?��?????? ????? ?????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","general-cancer","product_rider_code","A0103","sticky_guide_bar","helper_text","????","???? ???? ??? ???? ?????? ?? ???????? ??? ???","???? ???? ??? ???? ?????? ?? ???????? ???  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","integrated-treatment","product_rider_code","A0201","sticky_guide_bar","helper_text","????","???? ?????? ?��? ???????? 1?? ????? ???? ?????? ??? ???? ??? ???","???? ?????? ?��? ???????? 1?? ????? ???? ?????? ??? ???? ???  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","integrated-treatment-noncovered","product_rider_code","A0202","sticky_guide_bar","helper_text","????","???????????? ??????? ??? ???? ?��??? ???? ???? ??????? ???","???????????? ??????? ??? ???? ?��??? ???? ???? ???????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","direct-treatment","product_rider_code","A0203","sticky_guide_bar","helper_text","????","????????? ???? ???? ?? ???? ???? ????? ???? ???","????????? ???? ???? ?? ???? ???? ????? ????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","small-direct-treatment","product_rider_code","A0204","sticky_guide_bar","helper_text","????","????? ??????? ???y? ???? ??? ???? ????? ?��? ????? ???","????? ??????? ???y? ???? ??? ???? ????? ?��? ?????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","tertiary-treatment","product_rider_code","A0205","sticky_guide_bar","helper_text","????","???? ?????? ??? ???? u???? ??????? ???","???? ?????? ??? ???? u???? ???????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","tertiary-treatment-small","product_rider_code","A0206","sticky_guide_bar","helper_text","????","???? ????? ???? ?��??? ??? ??? ?? ?????? ???? ???","???? ????? ???? ?��??? ??? ??? ?? ?????? ????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","complex-treatment","product_rider_code","A0207","sticky_guide_bar","helper_text","????","???? ??? ??? ????? ??�� ???? ???? ???","???? ??? ??? ????? ??�� ???? ????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","drug-treatment","product_rider_code","A0209","sticky_guide_bar","helper_text","????","??????? ??u?? ???? ??? ???? ?? ?? ??????? ???�X?? ???","??????? ??u?? ???? ??? ???? ?? ?? ??????? ???�X??  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","radiation-treatment","product_rider_code","A0210","sticky_guide_bar","helper_text","????","?????? ?????? ????? ???? ???? ???? ???","?????? ?????? ????? ???? ???? ????  ????????.","data.js riders[].helper?? 1:1 ????"
"rider_helper_normalized.csv","datajs_rider_id","premium-treatment","product_rider_code","A0301","sticky_guide_bar","helper_text","????","??? ??? ??? ???? ???? ????? ?? ???? ????? ???","??? ??? ??? ???? ???? ????? ?? ???? ?????  ????????.","data.js riders[].helper?? 1:1 ????"
